Date,ACM US Equity,CX US Equity,GVA US Equity,CBI US Equity,VMC US Equity,FLR US Equity,WMT US Equity,BBY US Equity,TSN US Equity,XLP US Equity,S5CONS Index,BA US Equity,LMT US Equity,NOC US Equity,RTN US Equity,OSK US Equity,UTX US Equity,GD US Equity,S5AERO Index,PPA US Equity,XAR US Equity,ITA US Equity,DFI Index,SCTY US Equity,RUN US Equity,SPWR US Equity,REGI US Equity,XOM US Equity,CNX US Equity,SXC US Equity,WLB US Equity,HNRG US Equity,CLD US Equity,S5ENRS Index,RGR US Equity,SWHC US Equity,GILD US Equity,MRK US Equity,PFE US Equity,HCA US Equity,ANTM US Equity,CYH US Equity,AET US Equity,UNH US Equity,CI US Equity,IHF US Equity,XLV US Equity,IYH US Equity,IHE US Equity,PJP US Equity,XBI US Equity,HUM US Equity,S5HLTH Index,MSFT US Equity,AAPL US Equity,ORCL US Equity,CAT US Equity,GE US Equity,ETH US Equity,COH US Equity,BID US Equity,MOV US Equity,RACE US Equity,TIF US Equity,SPGLGUP Index,SPX Index,NDX Index,TYZ6 Comdty,SPY US Equity,IAU US Equity,MXNUSD Curncy,X US Equity,STLD US Equity,AA US Equity,LZB US Equity,WU US Equity,MGI US Equity,GEO US Equity,CXW US Equity,FCAU US Equity,F US Equity,GM US Equity,TSLA US Equity,EWW US Equity
8/26/16,31.89,8.35,48.04,31.09,116.08,52.73,71.14,39.19,74.94,53.98,555.33,132.23,242.79,211.93,140.16,54.44,107.31,150.83,789.97,38.77,58.86,130.74,3412.63,22.05,5.95,9.92,8.7,87.27,18.13,6.54,7.96,6.21,3.83,511.22,62.72,28.84,79.29,62.39,34.82,74.26,124.29,10.07,116.98,135.99,127.65,121.92,72.79,151.06,149.58,64.78,61.07,177.09,842.77,58.03,106.94,41.1,82.66,30.99,33.35,38.57,40.02,22.83,48.74,73.1,1948.49,2169.04,4783.69,130.41,216.2,12.73,0.05,19.79,24.49,30,27,21.44,7.45,21.91,16.86,6.88,12.38,31.16,219.99,51.07
8/29/16,32.15,8.41,48.35,30.9,116.85,52.87,71.4,38.73,75.88,54.29,558.38,132.9,242.65,213.1,140.64,54.25,107.97,152.06,793.7,38.97,59.22,131.51,3416.17,21.46,6,10.04,8.69,87.84,18.54,6.62,7.95,6.25,4.19,514.62,62.7,29.43,77.7,62.55,35.11,74.96,123.53,10.55,116.77,136.64,128.49,122.94,72.95,151.47,149.35,64.78,61.01,176.64,845.04,58.1,106.82,41.15,83.1,31.12,33.1,38.65,40.63,22.63,48.67,72.53,1931.82,2180.38,4791.09,130.98,217.26,12.76,0.05,20.24,24.75,30.78,26.92,21.29,7.33,21.25,16.17,6.84,12.47,31.43,215.2,51.26
8/30/16,31.84,8.31,48.36,30.58,116.23,52.38,71.31,38.61,75.43,53.98,555.57,130.81,239.45,212.62,139.59,54.29,107.35,151.81,787.56,38.81,59.05,130.88,3408.23,20.69,6.01,10.28,8.77,87.52,18.48,6.59,8.03,6.51,4.09,512.47,62.38,29.58,77.45,62.25,34.88,76.12,124.76,10.72,116.62,136.24,128.22,123.37,72.7,150.9,149.38,64.6,60.83,178.18,841.44,57.89,106,41.15,82.48,31.13,33.37,38.25,40.59,22.63,48.55,71.53,1927.1,2176.12,4776,130.92,216.9,12.64,0.05,19.51,24.57,30.51,26.7,21.39,7.4,19.74,15.43,6.96,12.55,31.3,211.34,50.74
8/31/16,30.83,8.29,47.87,29.7,113.87,51.9,71.44,38.2,75.57,54.05,556.26,129.45,242.97,212.07,139.38,53.93,106.43,151.47,785.35,38.68,58.56,129.85,3367.94,20.66,6.08,9.96,8.97,87.14,18.24,6.52,7.67,6.33,4.13,505.45,61.29,28.15,77.91,62.33,34.8,75.55,124.43,10.68,116.87,135.43,128.26,122.86,72.48,150.41,148.65,64.23,60.06,178.42,839.28,57.46,106.1,41.06,81.95,31,33.27,37.85,39.65,22.57,48.14,70.93,1912.2,2170.95,4771.06,130.92,216.29,12.6,0.05,19.44,24.48,30.24,26.67,21.35,7.27,20.04,15.34,6.88,12.6,31.54,212.01,50.47
9/1/16,30.44,8.28,48.23,29.53,112.38,51.53,72.84,38.26,75.48,54.07,556.55,129.9,243.61,211.83,139.21,54.01,106.72,152.08,787.24,38.76,58.63,130.39,3375.52,18.78,6.06,10.1,8.87,86.84,18.19,6.46,8.25,6.29,4,504.11,62.18,29.58,76.95,62.44,34.68,75.16,122.72,10.15,115.91,135.12,127.64,122.01,72.29,150.09,148.47,64.05,60.31,176.24,837.59,57.59,106.73,41,81.45,30.96,33.3,38.05,39.5,22.5,48.32,69.93,1929.54,2170.86,4783.94,130.95,216.3,12.65,0.05,19.33,24.57,30.39,26.55,21.25,7.16,19.68,15.06,6.81,12.44,31.42,200.77,50.72
9/2/16,30.66,8.48,48.87,29.65,114.48,52.14,72.5,38.46,76.44,54.48,560.25,131.16,243.32,213.24,139.38,54.78,106.93,153.05,790.65,39.05,59.25,131.34,3411.74,18.48,6.12,10.31,8.88,87.42,18.37,6.67,8.31,6.87,4.03,508.35,60.65,27.69,76.43,62.52,34.77,76.51,123.59,10.79,116.48,135.98,128.18,123.62,72.37,150.32,147.65,63.63,60.12,177.04,837.98,57.67,107.73,41.09,81.69,31.05,33.63,37.82,40.16,22.57,48.5,69.65,1939.05,2179.98,4798.74,130.78,217.27,12.78,0.05,18.9,24.19,30.39,26.76,21.44,7.35,20.85,15.46,6.71,12.5,31.78,197.78,51.48
9/6/16,30.42,8.53,48.73,29.49,112.96,51.23,73,37.96,76.08,54.6,561.7,132.99,243,214.76,140.4,55.34,106.01,153.87,792.98,39.1,59.07,131.2,3399.32,18.44,6.22,10.47,8.82,88.57,19.24,7.01,8.68,7.45,4.13,516.07,60.16,27.96,77.41,62.78,34.77,76.15,123.64,10.9,116.12,135.35,127.58,122.96,72.63,150.94,149.45,64.23,61.7,176.49,841.27,57.61,107.7,41.09,82.08,30.81,33.79,37.51,40.19,22.09,48.67,68.74,1945.23,2186.48,4829.51,131.36,217.93,13.01,0.05,19.48,24.83,30.96,26.96,21.59,6.96,21.27,15.46,6.81,12.67,31.74,202.83,52.01
9/7/16,30.39,8.36,49.23,29.43,112.95,51.58,72.06,38.31,75.28,54.12,556.58,132.64,241.37,212.86,139.25,56.24,105.85,152.35,789.17,38.95,58.89,130.96,3396.98,18.06,6.11,10.21,8.83,88.24,18.62,7.1,8.97,7.39,3.92,517.78,60.64,28.03,77.75,62.41,34.84,78.13,125.85,11.36,116.22,134.99,126.74,123.9,72.63,150.99,149.48,64.44,62.68,175.87,840.6,57.66,108.36,41.09,83.72,30.82,34.12,38.19,40.16,22.2,49.76,69.35,1954.62,2186.16,4831.86,131.36,217.91,12.96,0.05,19.16,24.83,30.63,26.92,21.6,7.01,21.51,15.42,6.94,12.7,31.89,201.71,51.53
9/8/16,30.14,8.26,49.31,30.14,111.39,51.08,71.83,37.64,74.7,53.83,554.03,132.9,241.63,212.73,138.93,56.08,105.75,151.65,788.34,38.89,58.86,130.67,3404.71,17.44,6.19,10.12,8.89,89.05,18.94,7.12,9.47,7.14,4.1,526.42,59.81,27.89,78.51,62.78,34.72,77.98,127.67,11.48,116.29,135.44,127.67,124.13,72.69,151.28,150.49,64.82,63.51,176.13,841.6,57.43,105.52,40.56,83.54,30.8,33.34,37.42,38.89,21.62,49.47,68.58,1942.09,2181.3,4804,130.72,217.41,12.88,0.05,18.56,24.68,30.36,26.69,21.14,7.11,21.77,15.48,6.84,12.73,31.71,197.36,50.73
9/9/16,28.86,7.8,46.81,29.23,107.87,49.4,70.3,36.87,72.26,52.37,538.55,128.53,237.94,209.24,135.35,54.44,102.68,149.17,769.53,37.99,57.48,127.43,3309.89,16.77,6.06,9.27,8.46,86.84,17.8,6.75,9,7.06,4.04,511.68,57.88,27.54,77.58,62.04,34.1,75.94,126.89,11.06,115.3,133.62,128.45,122.21,71.23,148.15,147.15,63.86,61.22,176.21,824.4,56.21,103.13,39.88,80.79,29.88,31.77,36.59,37.09,21.04,48.2,66.85,1912.75,2127.81,4681.54,130.36,212.21,12.81,0.05,17.03,23.87,28.8,25.6,20.59,6.91,21.46,14.92,6.67,12.38,30.48,194.47,49.19
9/12/16,29.07,8.03,46.42,28.84,112.11,50.25,71.94,37.29,73.83,53.35,548.76,130.12,238.8,210.27,136.18,55.32,104.03,151.06,777.15,38.38,57.97,128.66,3343.06,17.8,6.1,9.41,8.59,87.29,17.51,6.97,8.97,6.76,3.91,516.18,56.43,26.92,78.38,62.73,34.65,77.05,128.58,11.24,115.97,135.53,129.01,123.63,72.29,150.61,150.75,65.24,63.43,176.49,837.39,57.05,105.44,40.52,81.92,30.25,32.04,37.25,38.16,21.4,48.64,67.88,1916.94,2159.04,4764.65,130.5,215.25,12.78,0.05,17.43,24,29.34,26.11,20.81,7.13,21.8,14.96,6.71,12.7,31.18,198.3,49.46
9/13/16,28.38,7.69,44.97,28.35,109.89,49.58,71.46,37.47,73.37,52.69,541.17,128.76,237.41,208.36,136.4,54.41,102.32,149.86,769.59,37.95,57.08,126.8,3291.78,17.06,5.66,8.87,8.24,85.21,16,6.47,8.2,6.61,3.73,501.41,56.16,26.71,77.59,61.81,34.04,76.16,124.57,10.78,113.74,133.95,127.54,121.86,71.32,148.45,148.98,64.39,62.34,175.5,824.93,56.53,107.95,40.02,80.23,29.62,31.7,36.29,37.22,21.06,47.58,68.31,1905.41,2127.02,4722.85,129.98,212.16,12.7,0.05,16.35,23.22,28.56,25.55,20.41,7.02,21.82,14.79,6.52,12.38,30.94,196.05,48.31
9/14/16,28.08,7.56,44.75,27.79,109.1,49,71.52,37.66,73.1,52.53,539.58,127.67,237.41,208.81,135.9,54.93,101.66,149.09,766.03,37.73,56.56,126.01,3269.3,16.89,5.54,7.64,8.07,84.6,15.91,6.39,8.26,6.56,3.67,495.65,55.17,26.61,77.62,61.35,33.94,75.13,123.29,10.72,112.56,133.69,126.25,120.82,71.32,148.62,149.95,64.67,63.87,174.71,824.28,56.26,111.77,40.09,81.02,29.47,31.91,35.47,37.13,20.86,47.47,69.86,1894.87,2125.77,4746.06,130.44,212.08,12.74,0.05,16.28,23.11,28.17,25.57,20.3,6.95,21.98,15.43,6.39,12.14,30.71,196.41,47.68
9/15/16,28.3,7.55,45.95,27.87,109.75,49.33,72.4,37.68,73.6,52.96,543.93,127.77,239.09,211.39,136.97,56.17,102.71,151.41,772.48,38.1,57.21,127.26,3304.07,17.1,5.52,7.72,8.16,85.08,16.61,6.84,8.46,6.83,3.56,501.07,55.83,27.32,78.84,62.38,34.14,75.39,124.34,10.62,114.18,135.61,128.64,121.73,72.06,150.28,152.13,65.43,64.9,174.5,833.49,57.19,115.57,40.7,82.03,29.75,31.83,35.87,37.96,20.96,47.85,72.21,1907.65,2147.26,4819.9,130.45,214.2,12.67,0.05,16.06,23.53,28.41,25.68,20.32,7.07,22.04,15.6,6.52,12.11,31.12,200.42,47.43
9/16/16,27.91,7.29,46.12,27.35,108.34,48.62,72.87,38,73.25,52.79,542.31,126.7,237.45,211,136.02,55.9,100.1,150,763.87,37.77,56.47,125.72,3277.15,17.5,5.38,7.53,8.07,84.03,16.44,6.47,8.68,7.09,3.41,496.79,55.09,27.33,78.8,62.28,33.94,75.29,125.52,12.29,114.81,138.47,131.99,123,72.11,150.43,153.03,63.38,64.71,174.34,834.4,57.25,114.92,38.77,82.05,29.68,31.71,35.04,37.3,20.99,46.65,72.76,1892.49,2139.16,4818.05,130.41,213.37,12.64,0.05,15.91,23.36,28.32,25.42,20.33,7.04,23.17,15.52,6.35,12.11,30.97,205.4,46.77
9/19/16,28.19,7.37,47.14,27.27,107.55,49.47,72.09,38.14,74.23,52.68,541.52,127.48,240.88,211.16,136.77,56.82,100.44,151.42,768.77,37.96,56.77,126.47,3305.35,17.23,5.42,7.83,8.25,83.83,16.59,6.6,8.75,7.29,3.58,496.19,55.56,27.97,78.99,61.33,33.65,75.85,126.32,11.09,114.58,137.68,131.89,122.77,71.85,149.95,152.31,63.24,65.89,174.3,830.96,56.93,113.58,39.08,81.88,29.43,32.46,35.94,37.29,21.23,47.73,71.77,1904.24,2139.12,4796.07,130.42,213.41,12.65,0.05,16.81,24.17,28.08,25.89,20,7.07,23.8,15.99,6.55,12.11,31.72,206.34,46.72
9/20/16,27.6,7.37,46.74,26.71,107.1,48.54,71.97,37.82,74.56,52.82,542.82,127.79,240.48,212.11,136.92,56.14,100.24,151.11,768.56,37.89,56.49,126.01,3295.15,18.35,5.45,8.17,8.14,82.54,17,6.56,8.5,7.57,3.9,492.1,54.43,27.31,81.78,61.94,33.81,74.95,125.76,10.76,114.38,137.47,131.57,122.18,72.07,150.48,152.76,63.5,67.51,174.24,834.16,56.81,113.57,38.92,81.7,29.67,32.61,35.84,37.09,21.56,47.57,71.53,1905.45,2139.76,4805.22,130.5,213.42,12.67,0.05,16.64,24.08,28.32,25.5,19.83,7.04,23.33,15.22,6.31,12,31.65,204.64,46.65
9/21/16,28.17,7.51,47.95,26.39,109.96,49.36,72.19,38.27,75.69,53.11,545.85,130.56,243.82,215.85,138.37,56.33,101.96,152.34,780.42,38.38,57.35,127.85,3351.14,18.33,5.57,8.05,8.3,83.3,17.75,6.78,8.97,7.82,4.57,502.53,55.96,27.8,81.7,62.7,34.28,75.44,128.59,10.17,116.44,139.91,132.56,123.64,72.79,151.93,153.84,64.13,68.28,175.56,842.52,57.76,113.55,39.36,83.47,29.85,33.62,36.03,37.68,21.71,49.1,72.27,1914.15,2163.12,4853.75,130.59,215.82,12.85,0.05,17.9,24.71,29.01,25.88,20.19,7.13,24.29,15.12,6.41,12.09,32.11,205.22,47.61
9/22/16,28.76,7.8,48.98,27.2,112.86,50.2,72.27,38.47,76.76,53.58,550.72,131.87,246.62,216.49,138.72,56.9,103,154.09,787.58,38.85,58.13,129.45,3404.32,18.71,5.75,8.25,8.45,83.54,17.57,7,8.92,8.17,4.28,503.62,56.22,27.61,81.52,63.02,34.15,76.38,128.42,10.2,116.68,141.04,132,124.94,73.34,153.06,155.58,64.49,68.83,175.7,848.9,57.82,114.62,39.36,83.5,30.04,33.92,36.62,38.32,22.43,50.53,72.81,1951.2,2177.18,4891.36,130.86,217.18,12.89,0.05,18.2,24.58,29.34,26.15,20.32,7.24,25.22,15.74,6.54,12.18,32.39,206.43,48.7
9/23/16,28.54,7.73,47.75,26.66,112.05,49.18,72.35,37.99,76.26,53.34,547.94,131.78,245.84,217.05,137.83,50.88,102.56,153.05,785.38,38.66,57.97,129.09,3383.25,19.24,5.92,8.52,8.27,83.45,17.4,7.25,8.97,8.26,4.5,497.27,56.58,27.56,81.37,62.96,34.26,76.12,126.56,10.35,115.38,140.51,131,124.16,73.11,152.53,155.9,64.35,68.14,175.27,845.97,57.43,112.71,39.08,82.44,29.89,33.95,36.04,38.35,22.5,50.22,72.69,1946.71,2164.69,4858.91,131.03,215.99,12.9,0.05,18.95,24.7,29.28,26.04,20.3,7.15,25.11,15.31,6.43,12.17,32.12,207.45,47.9
9/26/16,28.97,7.55,48.19,27.15,113.44,49.14,71.62,37.51,75.88,52.89,542.85,130.57,245.53,217,137.79,52.42,102.23,153.11,783.44,38.61,57.9,128.73,3365.88,19.98,6.03,8.27,7.97,83.06,18.17,7.31,8.9,8.1,4.51,495,56.58,25.53,80.62,62.15,33.64,74.91,125.08,10.31,114.68,139.72,130.34,122.95,72.26,150.63,153.04,63.06,67.77,175.03,835.6,56.9,112.88,38.88,82.37,29.54,33.07,35.57,37.71,21.76,50.34,71.35,1924.73,2146.1,4817.17,131.31,214.24,12.88,0.05,19.55,24.77,29.04,25.66,20.27,7.07,24.62,15.37,6.19,12.01,31.8,208.99,47.16
9/27/16,28.92,7.94,48.48,26.83,114.12,49.25,72.33,38.25,75.72,53.11,545.51,131.32,245.79,218.05,138.36,53.42,102.35,154.51,786.82,38.81,58.27,129.45,3392.38,19.99,6.16,8.7,8.06,83.24,18.28,7.33,8.81,8.12,4.3,492.72,56.67,25.86,79.25,62.57,33.83,75.13,126.3,10.44,115.49,140.79,131.7,123.82,72.77,151.82,154.45,63.06,68.75,176.93,841.81,57.95,113.09,39.15,82.88,29.88,33.28,35.65,36.87,21.44,50.12,71.65,1929.14,2159.93,4866.71,131.53,215.57,12.8,0.05,19.23,25.26,28.95,25.91,20.26,7.09,23.68,14.23,6.09,11.98,31.6,205.81,48.95
9/28/16,29.48,8.1,49.47,27.45,115.56,50.55,71.79,37.68,76.02,53.2,546.13,132.23,245.75,217.9,138.62,54.45,102.35,155.24,789,39.04,58.68,130.2,3413.56,20.48,6.23,9.09,8.38,86.9,19.24,7.82,8.85,7.66,4.95,514.12,57.26,26,78.97,63.3,33.99,75.43,127.37,11.16,116.01,140.41,131.5,124.34,72.66,151.59,154.17,62.78,67.8,176.29,840.74,58.03,113.95,39.29,86.59,29.9,32.03,35.9,37.19,21.57,51.49,71.2,1925.71,2171.37,4875.27,131.44,216.64,12.76,0.05,20.13,25.57,29.64,24.96,20.5,7.1,23.46,14.06,6.23,12.09,31.9,206.27,49.47
9/29/16,29.42,8.19,48.35,27.73,114.89,50.69,70.73,37.41,74.83,52.68,541.27,131.03,242.34,213.61,135.81,54.34,101.06,154.84,778.84,38.59,58,128.47,3358.45,19.68,6.24,9.03,8.26,86.46,18.76,7.6,8.75,7.94,5.06,513.68,57.13,25.82,77.86,61.91,33.32,75.26,124.93,11.14,114.78,138.32,130.8,122.86,71.38,148.79,148.27,61.16,65.52,175.53,825.3,57.4,112.18,38.97,87.47,29.53,31.04,36.21,36.78,21.22,50.77,71.37,1916.36,2151.13,4838.3,131.55,214.68,12.73,0.05,19.01,25.1,29.88,24.43,20.49,6.87,23.27,13.82,6.14,11.97,31.48,200.7,48.65
9/30/16,29.73,7.94,49.74,28.03,113.73,51.32,72.12,38.18,74.67,53.21,546.54,131.74,239.72,213.95,135.4,56,101.6,154.39,779.17,38.77,58.31,129.06,3377.32,19.56,6.3,8.92,8.47,87.28,19.2,8.02,8.86,7.88,5.44,520.35,57.76,26.59,79.12,62.41,33.87,75.63,125.31,11.54,115.2,140,130.32,124.02,72.11,150.21,149.44,61.64,66.29,176.6,833.79,57.6,113.05,39.13,88.77,29.62,31.09,36.56,38.02,21.48,51.87,72.63,1926.79,2168.27,4875.7,131.13,216.3,12.69,0.05,18.86,24.99,30.42,24.56,20.82,7.1,23.78,13.87,6.4,12.07,31.77,204.03,48.48
10/3/16,29.71,7.93,48.38,27.75,110.7,50.48,72.01,38.18,75.1,52.87,543.26,132.38,240.58,215.1,137.17,55.95,102.43,153.94,782.47,38.63,58,129.15,3376.64,20.15,6.17,8.71,8.45,87.05,19.46,7.95,9.39,7.86,5.46,519.53,57.47,26.58,78.03,62.52,33.68,74.55,122.9,11.31,114.47,138.49,128.01,122.49,72.05,150.08,150.43,61.86,66.18,176.34,832.52,57.42,112.52,38.84,88.28,29.64,30.15,36.54,37.54,21.21,52.06,71.71,1931.21,2161.2,4866.63,130.95,215.78,12.66,0.05,18.72,24.55,30.36,24.46,20.61,6.96,24.09,14.08,6.46,12.1,32.04,213.7,49.16
10/4/16,29.14,7.9,48.17,27.53,110.84,50.35,71.75,37.98,73.67,52.42,538.37,132.25,237.1,212.83,137.17,55.37,101.43,152.79,776.31,38.36,57.56,128.39,3354.69,19.79,5.91,8.26,8.7,86.25,19.64,7.98,9.07,7.77,5.36,514.55,57.02,26.24,77.24,62.46,33.72,74.5,122.44,11.16,114.52,138.16,128.11,122.53,71.91,149.82,150.32,61.77,65.66,176.93,831.42,57.24,113,38.72,87.51,29.5,30.03,36.77,36.99,21.19,52.67,71.09,1942.53,2150.49,4859.47,130.5,214.68,12.24,0.05,17.52,23.9,30.6,24.39,20.33,6.92,23.82,14,6.41,12.2,32.17,211.41,49.4
10/5/16,29.56,8.1,49.15,28.42,109.35,51.33,71.67,37.89,73.77,52.37,537.41,134.66,236.6,212.48,137.13,56.19,102.25,153.72,780.4,38.54,58.04,129.22,3372.79,20.05,6.26,8.84,8.81,87,19.95,7.86,8.77,7.76,5.36,521.79,56.71,26.16,77.57,62.8,33.9,74.74,122.07,11.47,114.73,137.6,127.09,122.77,72.19,150.44,151.87,62.38,66.72,177.51,834.02,57.64,113.05,39,89.42,29.5,30.22,36.65,37.91,21.82,53.64,72.8,1940.75,2159.73,4877.75,130.22,215.63,12.22,0.05,17.62,24.33,31.2,24.78,20.3,7,23.58,13.76,6.58,12.48,32.68,208.46,49.93
10/6/16,29.3,8.17,49.09,28.84,111.28,51.35,69.36,38.18,74.38,52.47,538.04,134.42,234.72,214.21,138.25,56.04,102.08,154.14,781.23,38.63,58,129.2,3366.02,19.51,6.12,8.86,9.22,87.04,20.21,7.9,8.89,7.73,5.53,522.67,56.13,25.21,76.21,62.66,33.65,74.6,122.35,10.94,113.74,136.47,126.9,122.22,71.92,149.6,149.9,61.58,64.66,176.94,830.8,57.74,113.89,38.72,89.29,29.27,30.43,36.57,37.94,22.16,53.15,73,1932.96,2160.77,4873.92,129.95,215.78,12.09,0.05,17.93,24.23,31.78,25.14,20.4,6.9,23.48,13.67,6.52,12.39,32.53,201,49.54
10/7/16,28.74,8.13,48.47,28.74,106.47,50.67,68.7,38.9,67.75,52.33,537.03,133.85,233.53,215.43,136.78,54.91,100.58,152.96,774.73,37.99,57.1,127.61,3322.87,18.68,6.49,8.36,9.07,86.74,20.02,7.82,8.64,7.63,5.56,520.28,55.89,25.33,75.24,62.77,33.56,74.23,121.9,10.64,113.47,136.66,127.23,121.88,71.87,149.72,149.33,61.18,64.15,177.45,831.56,57.8,114.06,38.71,88.47,29.08,30.32,36.5,36.94,21.79,53.49,73.35,1918.83,2153.74,4864.52,130.06,215.04,12.1,0.05,17.68,24.21,31.37,24.79,20.42,6.93,22.99,13.45,6.47,12.29,32.34,196.61,49.19
10/10/16,28.85,8.51,48.45,29.13,107.23,51.17,67.98,38.91,70.5,52.33,537.12,135.84,233.29,216.62,137.3,54.52,99.98,152.89,777.31,38.12,57.39,128.14,3345.26,19.59,6.91,8.58,9.08,88.44,20.26,8.12,9.43,7.62,5.64,528.11,56.8,25.59,75.49,63.9,33.61,75.95,124.8,10.71,114.46,138.08,127.73,123.43,72.2,150.52,151.87,61.82,65.52,178.22,834.9,58.04,116.05,38.62,88.22,28.86,30.62,36.67,37.17,22.57,53.84,73.87,1930.04,2163.66,4893.77,129.8,216.16,12.14,0.05,17.95,24.49,31.51,24.57,20.29,6.98,23.34,13.45,6.57,12.12,32.15,200.95,50.92
10/11/16,27.82,8.39,46.28,27.95,106.71,50,67.39,38.33,71.38,52.06,534.02,133.74,231.85,215.22,136.3,53.96,98.77,149.6,767.53,37.57,56.26,126.17,3283.42,19.38,7.02,8.24,9.02,87.74,19.69,7.83,8.87,7.68,5.57,521.96,55.9,25.03,73.82,61.93,33.13,75.76,121.9,10.25,112.07,134.75,125,121.08,70.39,146.66,147.93,60.38,63.44,177.53,813.94,57.19,116.3,38.01,87.47,28.92,29.87,36.25,35.96,22.2,53.32,73.47,1926.17,2136.73,4821.91,129.89,213.43,12.09,0.05,17.48,24.13,27.91,24.25,19.92,6.88,22.87,13.4,6.5,11.99,31.89,200.1,50.63
10/12/16,27.88,8.33,46.39,27.87,107.41,50.52,67.46,39.77,71.56,52.35,536.72,132.15,232.1,216.85,137.58,53.66,98.93,150,768.95,37.68,56.39,126.35,3286.16,19.99,6.81,8.16,9.02,86.37,19.72,7.79,8.75,7.21,5.54,519.82,56.7,25.29,73.03,61.66,32.74,76.89,120.85,10.46,110.37,135.1,121.96,120.14,70.06,145.77,145.13,59.48,61.27,168.44,809.42,57.11,116.74,38.05,86.81,28.9,30.24,36.53,36.07,22.3,53.51,73.35,NA,2139.18,4819.64,129.81,NA,NA,NA,17.46,24.26,20.24,NA,20.06,6.84,23.41,14.36,6.36,11.81,31.68,201.51,50.48
10/13/16,27.83,8.49,45.63,27.71,108.77,50.32,68.23,39.83,72.03,52.36,536.79,132.36,232.99,218.37,138.1,53.29,99.85,151.01,772.58,37.65,56.26,126.15,3265.78,19.94,6.54,8.2,8.85,85.8,19.85,7.33,9.15,7.51,5.55,516.39,56.7,25.38,73.06,62.51,32.44,80.29,121,10.53,109.78,134.19,121.16,120.42,70.09,145.86,145.66,59.73,61.34,169.48,809.91,56.92,116.38,38.03,86.21,28.77,29.96,36.29,35.97,21.8,52.51,72.82,NA,2132.55,4803.1,130.19,NA,NA,NA,16.41,23.72,19.97,NA,19.92,6.77,22.93,14.23,6.16,11.76,31.51,200.24,50.13
10/14/16,27.61,8.36,44.71,27.54,109.77,49.4,68.45,39.31,71.58,52.37,537.26,132.48,232.57,218.92,137.34,52.75,100.16,151.34,772.81,37.71,56.35,126.17,3263.77,20,6.38,8.27,8.87,85.78,18.7,7.28,8.85,7.74,5.55,514.27,56.9,25.31,72.75,62.14,32.34,80.32,121.09,10.02,109.64,133.92,120.9,120.06,69.62,144.67,142.84,58.92,59.56,170.82,804.38,57.42,117.03,38.41,86.9,28.89,29.66,35.86,35.79,21.71,52.72,72.65,NA,2132.98,4808.49,129.86,NA,NA,NA,16.38,23.73,19.74,NA,20.12,6.58,22.72,14.22,6.3,11.76,31.87,196.51,49.98
10/17/16,27.84,8.52,44.75,27.37,112.59,49.76,68.22,39.47,71.55,52.12,535.02,132.98,232.77,219.14,137.28,52.96,99.71,150.48,772.49,37.7,56.51,126.44,3273.48,19.65,6.42,8.5,8.87,85.78,18.45,7.45,8.8,7.83,5.75,512,58.25,25.97,72.64,61.52,32.18,80.39,118.28,10.08,108.49,134.13,118.64,119.44,69.39,144.37,141.93,58.51,59.07,169.89,802.75,57.22,116.95,38.29,86.53,28.85,30.05,34.88,35.93,21.3,52.21,71.9,NA,2126.5,4796.17,130.13,NA,NA,NA,16.94,23.89,19.67,NA,19.84,6.37,22.93,14.35,6.28,11.73,31.56,193.96,50.21
10/18/16,27.94,8.73,44.57,27.73,111.62,50.53,68.87,39.42,71.56,52.28,536.62,134.07,232.79,219.44,137.63,53.3,99.99,151.88,776.1,37.92,56.99,127.43,3297.63,20.14,6.53,8.54,8.85,86.01,18.63,7.75,9.27,8.01,6.14,513.9,58.45,26.25,73.41,62.09,32.37,82.02,123.15,10.53,111.43,143.39,123.65,122.89,70.22,146,143.56,59.13,59.89,173.27,811.33,57.66,116.87,38.42,86.46,28.98,31.9,35.22,36.58,22.1,52.4,72.04,NA,2139.6,4839.72,130.3,NA,NA,NA,17.13,24.23,19.79,NA,19.78,6.43,23.46,14.55,6.27,11.74,31.4,199.1,51.54
10/19/16,27.86,8.88,43.98,27.89,110.43,50.07,68.89,39.55,70.47,51.98,533.05,135.14,232.33,218.16,137.4,52.96,99.76,151.42,775.66,37.95,57.01,127.35,3291.38,20.78,6.65,8.88,9.13,86.4,18,8.33,9.34,8.58,6.2,520.89,59.55,26.5,73.34,61.87,32.28,81.83,123.83,10.49,111.06,144.37,123.55,123.01,69.96,145.41,142.9,58.93,58.82,173.9,808.54,57.53,116.52,38.35,87.23,29.06,31.85,35.83,37.3,22.6,52.55,73.25,NA,2144.29,4836.61,130.27,NA,NA,NA,18.44,25.24,20.19,NA,20,6.5,23.13,14.06,6.34,11.86,31.85,203.56,52.36
